Subject,SubskillID,SubskillDescription,ConceptGroup,DetailedObjective
Mathematics,OPS001-01-C,"Express addition situations within 5 using verbal explanations and written equations,Symbol Recognition",Identify and explain the meaning of addition symbols (+,=) in simple equations
Mathematics,OPS001-01-C,Express addition situations within 5 using verbal explanations and written equations,Story Problems,Create simple addition stories using concrete objects when given numbers within 5
Mathematics,OPS001-01-C,Express addition situations within 5 using verbal explanations and written equations,Equation Writing,Write a basic addition equation to match a given picture showing combining groups
Mathematics,OPS001-01-C,Express addition situations within 5 using verbal explanations and written equations,Problem Translation,Convert verbal addition situations into written equations using numbers up to 5
Mathematics,OPS001-01-C,Express addition situations within 5 using verbal explanations and written equations,Real-World Application,Solve and explain simple addition scenarios using classroom materials and daily activities
Mathematics,OPS001-01-C,"Express addition situations within 5 using verbal explanations and written equations,Multiple Representations,Connect pictorial",verbal,and symbolic representations of addition situations within 5
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Basic Decomposition,Use connecting cubes to show two parts that make up numbers 2-5
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Visual Representation,Draw pictures to show different ways to break apart numbers up to 5
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings,Number Pairs,Find all possible number pairs that combine to make 3",4,and 5 using manipulatives
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Real-World Application,Solve simple story problems by breaking apart groups of up to 5 objects
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Pattern Recognition,Identify and explain patterns in number pairs that make up 5
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Documentation Skills,Record different number combinations using simple drawings and numbers
Mathematics,OPS001-01-D,"Decompose numbers up to 5 into pairs in multiple ways, using objects and drawings",Mathematical Communication,Explain verbally how a number can be broken into two parts using objects
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Problem Comprehension,Listen to simple addition story problems and identify the key numbers and action words
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Concrete Representation,"Use physical objects to model and solve ""putting together"" word problems with sums up to 5"
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Visual Representation,Create simple drawings to represent and solve addition word problems with sums up to 10
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Symbolic Understanding,Write number sentences (equations) to match simple addition word problems within 10
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Real-World Application,Solve real-life addition scenarios involving combining two groups of objects up to 10
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations,Strategy Selection,Choose appropriate tools (objects",drawings,or equations) to solve given addition word problems
Mathematics,OPS001-01-E,"Solve addition word problems within 10 using objects, drawings, or equations",Problem Creation,Create simple addition story problems using numbers within 10 and solve them using preferred method
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10",Visual Representation,Demonstrate using ten frames to represent numbers up to 10 accurately
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10",Counting Methods,Create and use tally marks to solve simple addition problems within 5
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10,Mental Math,Apply doubles facts (1+1, 2+2, 3+3",4+4,5+5) to solve addition problems
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10,Problem Solving,Select and use an appropriate strategy (ten frames",tally marks,or doubles) to solve given addition problems
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10",Real World Application,Solve simple word problems using preferred addition strategy
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10",Strategy Comparison,Explain why a chosen strategy works best for a specific addition problem
Mathematics,OPS001-01-F,"Use multiple strategies (ten frames, tally marks, doubles) to solve addition problems within 10",Strategy Integration,Use at least two different strategies to verify addition solutions within 10
